Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Avg_Daily_Pedestrian_Count,Weather_Temperature_Avg,Weather_Precipitation_Avg,Weather_Wind_Speed_Avg,Month,Season,Attraction_Score,Tourist_Saturation_Level,Holiday
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2025-08-04,195245.0,16.081,0.062,26.887,August,Fall,0.646,0.335,1
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2025-08-05,192806.0,14.984,0.042,20.21,August,Fall,0.695,0.33,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2025-08-06,175171.0,15.867,0.05,20.289,August,Fall,0.694,0.296,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2025-09-01,266243.0,14.546,0.048,17.071,Setember,Fall,0.687,0.474,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2025-09-02,211582.0,14.507,0.327,12.043,Setember,Fall,0.635,0.367,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2025-09-03,211357.0,13.91,0.365,13.65,Setember,Fall,0.603,0.366,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2025-09-04,239247.0,13.806,0.04,14.445,Setember,Fall,0.684,0.421,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2025-09-05,197000.0,15.575,0.006,16.529,Setember,Fall,0.621,0.338,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2025-09-06,215516.0,16.758,0.119,18.387,Setember,Fall,0.677,0.375,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2025-10-01,283483.0,15.821,0.31,25.544,October,Fall,0.611,0.507,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2025-10-02,288609.0,14.777,0.55,29.861,October,Fall,0.624,0.517,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2025-10-03,221322.0,12.263,0.327,34.109,October,Fall,0.614,0.386,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2025-10-04,219466.0,11.412,0.062,29.244,October,Fall,0.686,0.382,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2025-10-05,183017.0,13.008,0.002,23.26,October,Fall,0.602,0.311,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2025-11-01,248937.0,8.635,0.077,23.184,November,Winter,0.645,0.44,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2025-11-02,236500.0,11.466,0.104,28.571,November,Winter,0.631,0.416,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2025-11-03,228720.0,14.378,0.2,25.615,November,Winter,0.656,0.4,0
Ireland,Dublin,IRDUB_4,Temple Bar District,Entertainment District,Urban & Leisure,53.3457,-6.2665,2025-11-04,236487.0,14.519,0.3,12.38,November,Winter,0.641,0.416,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-01,47847.0,2.247,0.035,11.811,Janary,Winter,0.674,0.047,1
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-02,82252.0,1.586,0.058,10.956,Janary,Winter,0.679,0.114,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-03,82937.0,2.766,0.127,13.411,Janary,Winter,0.63,0.116,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-04,96718.0,3.714,0.127,15.552,Janary,Winter,0.666,0.143,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-05,92164.0,2.557,0.075,10.893,Janary,Winter,0.613,0.134,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-06,124671.0,1.189,0.048,10.285,Janary,Winter,0.68,0.197,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-07,175277.0,0.305,0.023,11.759,Janary,Winter,0.647,0.296,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-08,153582.0,-0.017,0.0,11.159,Janary,Winter,0.695,0.254,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-09,172194.0,2.092,0.0,15.088,Janary,Winter,0.648,0.29,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-10,176388.0,6.079,0.094,23.338,Janary,Winter,0.645,0.298,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-11,208271.0,7.438,0.31,18.977,Janary,Winter,0.641,0.36,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-12,232555.0,8.596,0.333,15.494,Janary,Winter,0.669,0.408,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-13,74113.0,8.846,0.125,19.762,Janary,Winter,0.688,0.099,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-14,76062.0,6.378,0.083,15.708,Janary,Winter,0.679,0.102,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-15,75756.0,6.633,0.113,19.015,Janary,Winter,0.695,0.102,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-16,72861.0,6.505,0.046,21.992,Janary,Winter,0.623,0.096,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-17,55876.0,5.958,0.133,17.089,Janary,Winter,0.628,0.063,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-18,65132.0,8.491,0.435,18.382,Janary,Winter,0.607,0.081,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-19,62513.0,7.709,0.521,17.156,Janary,Winter,0.614,0.076,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-20,67197.0,4.073,0.21,17.285,Janary,Winter,0.621,0.085,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-21,78135.0,2.465,0.01,18.809,Janary,Winter,0.659,0.106,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-22,77086.0,1.212,0.013,14.142,Janary,Winter,0.661,0.104,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-23,83964.0,0.335,0.031,11.234,Janary,Winter,0.684,0.118,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-24,55906.0,0.608,0.029,12.241,Janary,Winter,0.648,0.063,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-25,77914.0,4.007,0.081,15.481,Janary,Winter,0.649,0.106,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-26,81359.0,8.117,0.281,12.768,Janary,Winter,0.644,0.113,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-27,66219.0,9.933,0.298,14.301,Janary,Winter,0.649,0.083,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-28,82427.0,9.279,0.11,18.243,Janary,Winter,0.695,0.115,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-29,74956.0,6.488,0.406,23.95,Janary,Winter,0.638,0.1,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-30,49108.0,4.248,0.5,25.968,Janary,Winter,0.614,0.05,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-01-31,41833.0,4.192,0.181,17.08,Janary,Winter,0.685,0.036,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-01,66937.0,6.724,0.265,13.403,February,Spring,0.635,0.085,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-02,76288.0,8.017,0.217,15.943,February,Spring,0.634,0.103,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-03,86364.0,7.606,0.156,15.784,February,Spring,0.65,0.122,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-04,96162.0,6.4,0.16,11.632,February,Spring,0.656,0.142,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-05,69850.0,5.263,0.135,12.825,February,Spring,0.681,0.09,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-06,113012.0,4.551,0.123,21.907,February,Spring,0.635,0.174,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-07,187551.0,2.972,0.046,27.606,February,Spring,0.62,0.32,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-08,144926.0,2.055,0.031,26.916,February,Spring,0.603,0.237,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-09,193630.0,1.645,0.01,23.283,February,Spring,0.64,0.332,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-10,219391.0,1.381,0.006,23.497,February,Spring,0.661,0.382,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-11,227120.0,1.911,0.027,28.11,February,Spring,0.601,0.397,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-12,249960.0,2.753,0.21,31.521,February,Spring,0.667,0.442,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-13,86383.0,6.356,0.29,29.807,February,Spring,0.629,0.122,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-14,64231.0,10.088,0.144,21.485,February,Spring,0.649,0.079,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-15,91784.0,9.793,0.054,19.773,February,Spring,0.693,0.133,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-16,100382.0,8.86,0.031,21.689,February,Spring,0.661,0.15,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-17,98326.0,7.461,0.202,23.579,February,Spring,0.607,0.146,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-18,107906.0,8.313,0.45,26.404,February,Spring,0.649,0.164,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-19,92548.0,10.183,0.413,24.224,February,Spring,0.666,0.135,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-20,78344.0,9.436,0.15,19.555,February,Spring,0.681,0.107,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-21,80520.0,8.373,0.0,16.139,February,Spring,0.663,0.111,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-22,85231.0,9.971,0.281,23.451,February,Spring,0.623,0.12,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-23,67384.0,11.158,0.325,26.867,February,Spring,0.646,0.085,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-24,91420.0,8.475,0.044,19.778,February,Spring,0.602,0.132,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-25,98887.0,7.11,0.0,15.8,February,Spring,0.679,0.147,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-26,111537.0,7.799,0.0,10.316,February,Spring,0.663,0.172,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-27,97525.0,7.485,0.0,6.998,February,Spring,0.628,0.144,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-02-28,71460.0,6.151,0.0,7.785,February,Spring,0.675,0.093,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-01,56906.0,4.911,0.0,7.53,March,Spring,0.697,0.065,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-02,73090.0,4.674,0.0,6.742,March,Spring,0.675,0.097,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-03,87930.0,4.815,0.006,9.266,March,Spring,0.659,0.125,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-04,97493.0,4.216,0.008,11.453,March,Spring,0.624,0.144,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-05,49342.0,3.475,0.002,8.189,March,Spring,0.604,0.05,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-06,140618.0,3.89,0.0,7.108,March,Spring,0.646,0.228,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-07,175222.0,5.93,0.069,11.857,March,Spring,0.617,0.296,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-08,170700.0,8.04,0.138,17.817,March,Spring,0.685,0.287,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-09,195443.0,9.427,0.221,22.647,March,Spring,0.614,0.335,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-10,180352.0,8.41,0.225,28.112,March,Spring,0.647,0.306,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-11,225992.0,6.126,0.221,29.835,March,Spring,0.612,0.395,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-12,267595.0,5.488,0.175,29.253,March,Spring,0.622,0.476,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-13,83680.0,6.586,0.052,28.377,March,Spring,0.665,0.117,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-14,58975.0,8.971,0.033,21.654,March,Spring,0.681,0.069,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-15,86101.0,10.448,0.013,16.003,March,Spring,0.609,0.122,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-16,100259.0,9.345,0.004,12.94,March,Spring,0.616,0.15,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-17,70846.0,9.373,0.0,11.83,March,Spring,0.649,0.092,1
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-18,96696.0,10.124,0.0,9.776,March,Spring,0.614,0.143,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-19,92339.0,9.517,0.006,8.315,March,Spring,0.698,0.134,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-20,86881.0,9.186,0.01,9.257,March,Spring,0.684,0.123,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-21,74994.0,8.838,0.004,8.804,March,Spring,0.614,0.1,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-22,83838.0,8.932,0.01,12.617,March,Spring,0.686,0.118,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-23,97961.0,8.759,0.033,18.212,March,Spring,0.663,0.145,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-24,102766.0,8.736,0.048,19.865,March,Spring,0.67,0.154,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-25,90576.0,7.463,0.135,23.028,March,Spring,0.686,0.131,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-26,89054.0,6.476,0.133,25.512,March,Spring,0.646,0.128,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-27,79186.0,9.846,0.073,28.667,March,Spring,0.699,0.108,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-28,52915.0,13.135,0.052,29.143,March,Spring,0.604,0.057,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-29,81501.0,13.579,0.002,18.064,March,Spring,0.692,0.113,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-30,92598.0,12.357,0.0,9.715,March,Spring,0.619,0.135,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-03-31,97009.0,9.73,0.0,13.292,March,Spring,0.623,0.143,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-01,73766.0,7.474,0.0,15.217,Apirl,Spring,0.664,0.098,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-02,75273.0,6.726,0.0,10.397,Apirl,Spring,0.62,0.101,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-03,99568.0,7.681,0.0,11.779,Apirl,Spring,0.664,0.148,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-04,65859.0,6.595,0.006,17.221,Apirl,Spring,0.634,0.082,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-05,87725.0,3.996,0.019,18.199,Apirl,Spring,0.68,0.125,1
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-06,140045.0,4.022,0.033,14.966,Apirl,Spring,0.663,0.227,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-07,122090.0,5.967,0.035,17.486,Apirl,Spring,0.652,0.192,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-08,165685.0,6.266,0.131,15.718,Apirl,Spring,0.633,0.277,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-09,227265.0,3.893,0.165,8.078,Apirl,Spring,0.658,0.398,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-10,174636.0,2.876,0.108,9.313,Apirl,Spring,0.621,0.295,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-11,242182.0,4.669,0.16,9.895,Apirl,Spring,0.62,0.427,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-12,296012.0,6.75,0.104,7.492,Apirl,Spring,0.687,0.532,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-13,94267.0,7.248,0.004,6.534,Apirl,Spring,0.666,0.138,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-14,99129.0,7.409,0.0,7.827,Apirl,Spring,0.639,0.147,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-15,114500.0,7.601,0.0,8.664,Apirl,Spring,0.615,0.177,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-16,102656.0,7.688,0.0,8.962,Apirl,Spring,0.601,0.154,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-17,96390.0,8.51,0.015,8.387,Apirl,Spring,0.656,0.142,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-18,65484.0,9.1,0.015,6.606,Apirl,Spring,0.649,0.082,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-19,86669.0,9.034,0.031,5.151,Apirl,Spring,0.668,0.123,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-20,83752.0,9.121,0.031,6.918,Apirl,Spring,0.677,0.117,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-21,82539.0,9.022,0.0,10.079,Apirl,Spring,0.604,0.115,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-22,83038.0,8.78,0.0,11.156,Apirl,Spring,0.619,0.116,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-23,90556.0,9.596,0.0,11.566,Apirl,Spring,0.673,0.131,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-24,92056.0,9.403,0.0,11.755,Apirl,Spring,0.624,0.134,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-25,67706.0,9.714,0.0,9.476,Apirl,Spring,0.646,0.086,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-26,84498.0,10.311,0.046,10.571,Apirl,Spring,0.616,0.119,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-27,85503.0,8.553,0.177,16.576,Apirl,Spring,0.671,0.121,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-28,84063.0,6.789,0.15,12.568,Apirl,Spring,0.67,0.118,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-29,84462.0,6.115,0.073,6.419,Apirl,Spring,0.665,0.119,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-04-30,91983.0,6.319,0.075,6.261,Apirl,Spring,0.67,0.133,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-05-01,80986.0,7.307,0.042,7.829,May,Summer,0.626,0.112,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-05-02,78428.0,8.406,0.302,17.205,May,Summer,0.651,0.107,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-05-03,97554.0,7.95,0.348,24.752,May,Summer,0.601,0.144,1
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-05-04,74597.0,6.415,0.113,18.711,May,Summer,0.65,0.099,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-05-05,83559.0,5.643,0.058,12.103,May,Summer,0.654,0.117,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-05-06,135809.0,6.192,0.013,11.678,May,Summer,0.643,0.219,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-05-07,144037.0,9.185,0.265,16.076,May,Summer,0.624,0.235,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-05-08,150302.0,12.012,0.269,20.699,May,Summer,0.627,0.247,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-05-09,155890.0,11.937,0.044,19.565,May,Summer,0.651,0.258,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-05-10,203799.0,10.742,0.058,15.144,May,Summer,0.634,0.352,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-05-11,276846.0,9.161,0.167,9.14,May,Summer,0.681,0.494,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-05-12,274216.0,9.102,0.173,6.052,May,Summer,0.676,0.489,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-05-13,101424.0,10.041,0.052,7.943,May,Summer,0.697,0.152,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-05-14,105854.0,10.062,0.106,10.868,May,Summer,0.605,0.16,0
Ireland,Dublin,IRDUB_5,Dublin Castle,Historic Site,Culture & History,53.3429,-6.2675,2021-05-15,100926.0,10.096,0.102,9.174,May,Summer,0.659,0.151,0
